Index,ImPE.15,ImPE.17,ImPE.21
67,0.724488490171182,0.751161677576617,0.746163488922013
68,0.826992572363785,0.67850151814294,0.780147834074279
69,0.689954942474693,0.553375487427054,0.719998684078901
70,0.691035406838795,0.640188971126122,0.715583851954131
71,0.725813060361653,0.711543500840085,0.704543528720635
72,0.714931064146085,0.700263647602622,0.715095644121529
73,0.721401996093208,0.730510083684088,0.74349506293903
74,0.657137703183692,0.810543285808897,0.716069414769298
75,0.801384947811854,0.735992965117279,0.730568867017931
76,0.773460410035493,0.699671704571414,0.785732473294577
77,0.697630854060518,0.769789845523935,0.73855187652896
78,0.75678850457916,0.763909179973748,0.757284345072572
79,0.731804834229689,0.840707879088293,0.731639789280244
80,0.712806183847901,0.573641797707737,0.742141064328409
81,0.750118524199492,0.653520850928784,0.740557335644064
82,0.709575363400375,0.658246614845424,0.768509485855912
83,0.713603643328422,0.627547825744567,0.721490636810172
84,0.706855386493969,0.758479678883516,0.739443264702725
85,0.69572400966518,0.700829674019303,0.741159128166082
86,0.712218629779249,0.749912886689725,0.748981337855066
87,0.684779596020247,0.608129055187021,0.722984549841839
88,0.738490366818925,0.679747844546512,0.770387601010581
89,0.693501114827547,0.75351129732727,0.746323752369944
90,0.774463275879528,0.836767775749569,0.702871311930376
91,0.686532277815148,0.744116118542389,0.779573289187788
92,0.83066182848563,0.700308721601479,0.713613288133303
93,0.684342719796101,0.78027750495775,0.732171046967043
94,0.688949102979521,0.589892157557447,0.734665540936694
95,0.730636356182707,0.698203949743398,0.705092200179936
96,0.675580205528148,0.723419680213182,0.735767265904609
97,0.652662591708956,0.722176817539605,0.697536465269975
98,0.777722333020337,0.83060066337442,0.725798336716012
99,0.75722663268005,0.778561885680226,0.700276085997172
100,0.714655450539075,0.786835617472755,0.713657414965075
101,0.728343649959718,0.769873764431274,0.731963196056621
102,0.757195935832678,0.754596190644965,0.730564026709102
103,0.743722583697925,0.820405534529826,0.719481795552756
104,0.790447449240256,0.812209453912786,0.712031649046414
105,0.758604417781949,0.74210055444621,0.755820190612131
106,0.672564696394534,0.814864746453109,0.716175665254722
107,0.767095927522837,0.714048999626112,0.734597641411086
108,0.717290572780528,0.69215785686512,0.696439051762363
109,0.68280849068314,0.706093164705335,0.757613803964945
110,0.700137537049335,0.739641026518892,0.746699225320114
111,0.705326894960266,0.756072532882867,0.750552387437917
112,0.756196436994866,0.683579707964197,0.753378186633117
113,0.751860649405515,0.670380281394359,0.69108250110067
114,0.712225722108225,0.707617788976806,0.724570120815811
115,0.711421864355733,0.748787975080393,0.785135411242762
116,0.724092336939382,0.758136475889337,0.642902370032303
117,0.739664519020324,0.740004255969138,0.758759505875313
118,0.767453608280952,0.760875698178281,0.722639683966231
119,0.71806440792603,0.629737527026815,0.738413468114327
120,0.717407492886444,0.728790940814264,0.708479277613299
121,0.73680858301023,0.801996318057257,0.730583441850659
122,0.686383965998213,0.716656677735144,0.721583329188391
123,0.667567769237416,0.714897546967057,0.787452122209829
124,0.748531927276492,0.697092059335029,0.73446512889992
125,0.715465465235431,0.690285714561191,0.731258334109165
126,0.823154189323382,0.695720265581926,0.730346645760528
127,0.739258010070089,0.724840110606979,0.719066014076948
128,0.724466701807711,0.725086364375828,0.737095980200836
129,0.749259437146641,0.772476084705161,0.717891306199885
130,0.76273798578896,0.647829108078823,0.756887997897999
131,0.72522539774829,0.736459625186307,0.754787813795005
132,0.759070683366759,0.756341915475701,0.733138335180104
133,0.716030280850892,0.750146238272335,0.692562979528371
134,0.729592056563954,0.743007537034121,0.695237867948036
135,0.714298161207802,0.538137177111068,0.731248249350159
136,0.682386178381325,0.739752142704491,0.727908606020439
137,0.743940881578306,0.683446573562964,0.693496779771076
138,0.731027880559212,0.742460074291406,0.729906852895218
139,0.695554012995334,0.712367933335106,0.75734783988842
140,0.74313016731145,0.687923435815789,0.758644149740608
141,0.682627581056383,0.679304140156256,0.703795574168138
142,0.729587617649692,0.79536142786726,0.72467070694475
143,0.75138114864998,0.787586529044817,0.748506859134212
144,0.745252195542028,0.728137446721631,0.697034252514684
145,0.71080637351835,0.794943290879825,0.767728332054937
146,0.743339721264837,0.776016654308699,0.782296571044677
147,0.748876370273797,0.670772857130535,0.724186180799294
148,0.734967274388628,0.714288679409117,0.731565526404297
149,0.740998364153788,0.7632584325621,0.732105961093737
150,0.752524687412021,0.811893509949773,0.731207956009656
151,0.736410120196582,0.711579003615181,0.728494174662811
152,0.726713785099847,0.766036844558857,0.729480273407076
153,0.676277116677879,0.659024064417333,0.701319304397803
154,0.688452239051282,0.736004487375053,0.713331740884348
155,0.754810292276548,0.778059101792173,0.753708022520371
156,0.77698295811621,0.735076465153642,0.727308578437313
157,0.760359593136022,0.717428812106403,0.722996326457078
158,0.76072292498904,0.726907324501372,0.741205689393616
159,0.664390606693455,0.712990359955841,0.761780270531758
160,0.829316697231415,0.75251433554919,0.675032912520458
161,0.647130244446499,0.704983123484801,0.761861017898656
162,0.62815265949494,0.732475587001172,0.721202794878962
163,0.729780925781661,0.68703435177368,0.710644559033558
164,0.724359476184175,0.749235326923242,0.736564119596468
165,0.689869164694059,0.709374355576967,0.716548516117714
166,0.711291206984276,0.779465619474145,0.770551281596366
167,0.719352346241362,0.773979579950018,0.778236418113905
168,0.74517659399669,0.763356655492505,0.714730161682721
169,0.722882067365025,0.802031334234433,0.753983968630433
170,0.708409781201094,0.768557749886674,0.711797663550649
171,0.768046513387891,0.725253910992975,0.725301718290145
172,0.796833292932256,0.774010798926604,0.71010121648554
173,0.743590457310014,0.713626630798467,0.728219004003709
174,0.642744176511836,0.740890064050404,0.752329935674499
175,0.700518100185975,0.808479107222469,0.733373732896693
176,0.704486266206116,0.720338010046101,0.76797251004079
177,0.770693005100175,0.822582689354324,0.694341138124379
178,0.729368521251908,0.79289739563781,0.751380207978246
179,0.803781962751817,0.724207972502059,0.722300414896707
180,0.741926949599504,0.697930081094179,0.704723071236409
181,0.740878033315077,0.731255531042129,0.760059463021664
182,0.692758723081367,0.681592760132862,0.682546404591496
183,0.761092986933862,0.798653350198411,0.763663810512469
184,0.792435560707742,0.782194821431939,0.751282344954489
185,0.721957959036218,0.714343136655642,0.714568670095764
186,0.700493343189039,0.754100619164725,0.737533419923227
187,0.678075623518612,0.740598341648364,0.725322107490683
188,0.682342908593029,0.751204681778206,0.816556812410396
189,0.719049810133577,0.738493180747917,0.766721382046139
190,0.805235816877522,0.723067741312764,0.72597907037208
191,0.696272409243336,0.681154468573007,0.738696573581493
192,0.725190787450555,0.743092390154388,0.729690225962478
193,0.750753703868582,0.655520485527418,0.70404761996191
194,0.698428238847587,0.722895754945187,0.721402829873321
195,0.758321657178516,0.550641341997997,0.723352784098371
196,0.808481795920006,0.717147606596435,0.72691785109171
197,0.723659112768311,0.818187811067959,0.736480081911247
198,0.742417942050992,0.53745814508204,0.700602318340824
199,0.731343506394253,0.786627106901481,0.714807584198255
200,0.729028451672098,0.681799133584901,0.78149113449719
201,0.723030062105207,0.635227802786998,0.740248638244885
202,0.696859188974567,0.843675092441858,0.707131933372922
203,0.685747266238941,0.813937597957935,0.721982356837139
204,0.772610505562603,0.72348207528811,0.720060098811313
205,0.755909555068815,0.703075493290454,0.722057164931194
206,0.71377916755164,0.728490345116976,0.719871875168175
207,0.71259031334578,0.712688946332474,0.729314316150392
208,0.750849873557545,0.779098387121602,0.739071627977281
209,0.731365589800056,0.785998668511645,0.680792823116941
210,0.725887646234561,0.736840024192741,0.73033503484242
211,0.779346925260288,0.713910297989281,0.700560528290034
212,0.661486897293001,0.744198319965678,0.783543054214331
213,0.671673866618674,0.783338937508072,0.69828437349546
214,0.687569386554291,0.74639382550545,0.721315407006055
215,0.705507528890123,0.634445331889139,0.723332131613544
216,0.820582221786159,0.814608175554548,0.725695308866901
217,0.764195074087819,0.707568106422241,0.706860498457106
218,0.696881966046517,0.719647300586695,0.738256982156561
219,0.759296936993829,0.807297682864102,0.793639593967177
220,0.713056833096018,0.692864792442759,0.715744074817335
221,0.753601052696506,0.811490372386033,0.762724029832815
222,0.763990024989206,0.673569333689919,0.646036262038602
223,0.771309695583828,0.771367997413235,0.74405554461907
224,0.784446316871291,0.652237316709393,0.713288044955344
225,0.749844121430643,0.757612954403143,0.739323852117967
226,0.748947230065143,0.764305248630327,0.744355171107233
227,0.749660277887973,0.753237863867052,0.735681500331246
228,0.733285546383126,0.739285294002281,0.746306798778886
229,0.676338193713645,0.748930463450691,0.674609649829742
230,0.717028001149699,0.727381902303491,0.664053938870206
231,0.711070415779249,0.742363326506973,0.725024521922409
232,0.800737970793954,0.742905706719448,0.744740621601201
233,0.707002392979256,0.724225219105107,0.724652166099252
234,0.758558960995053,0.722740501570277,0.724829471567749
235,0.753353937568702,0.752326393302644,0.680719587535004
236,0.70796202906523,0.745778020239052,0.69559550934255
237,0.730949342991043,0.743405584261908,0.813341065534975
238,0.631743445043121,0.724040099895239,0.67385057695195
239,0.666615041738761,0.750168574462939,0.758684454398749
240,0.746504241000493,0.793836145487044,0.735449678813787
241,0.758005171157256,0.78260922575663,0.697962078501058
242,0.742423755531973,0.789416901273046,0.720439206353754
243,0.718560375183384,0.769820710382674,0.714322089127748
244,0.778027161991898,0.681562103129712,0.728896048085874
245,0.683036806688976,0.753100956140987,0.699127597055863
246,0.690760882026626,0.721801089608333,0.738795220719083
247,0.787947501521012,0.749747599511735,0.726568871681985
248,0.767435226748376,0.715021073459616,0.738988272661076
249,0.753952949521934,0.733010145829249,0.737682970910509
250,0.728241849890087,0.749215855218398,0.74480100288213
251,0.726595118051573,0.708485728347559,0.7264622506488
252,0.678011229573386,0.699754817073274,0.746444054548204
253,0.716033375586157,0.705067858858951,0.800380983249976
254,0.715738016281529,0.708494830333867,0.677278547643984
255,0.74376204853859,0.74320041714908,0.718484834033517
256,0.731056509019993,0.71996025897519,0.777699997972822
257,0.709750877757399,0.719338316773245,0.73881057818772
258,0.741106331810871,0.708023136487086,0.740311404852833
259,0.704812677581781,0.734958823082486,0.778142298023108
260,0.74930935622493,0.721951456695485,0.733965627447958
261,0.767407308523027,0.731900351418102,0.693042993518485
262,0.709938489325841,0.735270025452294,0.765541238066514
263,0.776095538121339,0.729393585232945,0.723061315736119
264,0.763195160938313,0.738223440984978,0.763640083868263
265,0.728339075246521,0.741476230511259,0.74533331400755
266,0.712574892515593,0.638441814055378,0.731893007994911
267,0.596059872296072,0.721300189709298,0.728718767929597
268,0.736596590050991,0.66995835481863,0.740595497803348
269,0.742817641379102,0.719251439365664,0.724222490740318
270,0.846731479267305,0.707300484620347,0.723556880202271
271,0.70846092090167,0.724652338831148,0.720748843061622
272,0.694102083749394,0.752948322981487,0.729467002624515
273,0.690617986432175,0.684494112274551,0.743375857271359
274,0.826422778312307,0.701932282772433,0.740164489886173
275,0.622702911767861,0.700150810839493,0.722939608599369
276,0.707020621507518,0.728758548108736,0.740861340836153
277,0.702276861617644,0.696025819759201,0.751832666434281
278,0.702277829000679,0.716834610804999,0.75309859289568
279,0.689932603742201,0.690341349828219,0.756963563369039
280,0.672648502808489,0.690360654943708,0.768396202585555
281,0.671433453942858,0.774952693711418,0.755611137582315
282,0.71064009884649,0.666874677790133,0.726103809639439
283,0.731096115044588,0.725661335341404,0.749702675881621
284,0.699718263732202,0.763967552339056,0.749263748898023
285,0.720760228436049,0.726300337861696,0.733188075837787
286,0.722967153937381,0.743704022979208,0.727233492659522
287,0.720950170215434,0.720886294901823,0.728779468844281
288,0.770820140023515,0.723928576250537,0.729202953593049
289,0.641181123976659,0.738191675645539,0.70215972808569
290,0.701529619872326,0.606733900447911,0.710791361887375
291,0.678411638821965,0.72014097149678,0.731026641252582
292,0.740541924745818,0.764562991010171,0.734332159177099
293,0.727671022111597,0.642920989335082,0.743575504902589
294,0.717205764518918,0.739136620956592,0.735460715710313
295,0.763270444330214,0.75070546834391,0.759237692378215
296,0.756086946938372,0.654716740592633,0.721821771340295
297,0.670717515850365,0.748282820355066,0.712136131384826
298,0.728574293256234,0.696170941420393,0.73210148746421
299,0.724961477064748,0.685227882818192,0.729792665723709
300,0.712678203958734,0.719351767176411,0.738837512469738
301,0.920239052171602,0.769506945102688,0.750104317086732
302,0.650578244085864,0.65412209263256,0.799277907914638
303,0.615105004695918,0.694190395236877,0.794428840912217
304,0.75226840759316,0.766232108731189,0.776265641144677
305,0.673964651173806,0.716931002410793,0.678711429652519
306,0.713469525727896,0.670111790506553,0.732727811337706
307,0.758283532966331,0.721015709194803,0.685013463427304
308,0.716144687000038,0.782371153314583,0.664997765770773
309,0.729420319560872,0.696116075130408,0.75821163632577
310,0.706331952483408,0.739639588528445,0.714883065368506
311,0.768820839670088,0.75108056293169,0.778222067816351
312,0.768540950006136,0.56930026164716,0.694992778826161
313,0.76159610510443,0.719566005804547,0.707124377692504
314,0.726578395264986,0.79545653274735,0.705867690291661
315,0.786619282987437,0.763583602374461,0.72756817757725
316,0.728791649284266,0.679485560295872,0.730733117392843
317,0.804383607984721,0.673777402295111,0.731573329784091
318,0.767243723219082,0.946390595045757,0.731906337677656
319,0.777729200688091,0.707947705086748,0.7312327496104
320,0.697674967306838,0.75828350374829,0.724506100808965
321,0.796623400296148,0.696488639933214,0.731086628159084
322,0.753884668412623,0.688380615766082,0.727704622682796
323,0.762311728985174,0.722922844952448,0.73566336772649
324,0.770573144769044,0.76986890877411,0.744889553647283
325,0.764714791124963,0.773136136606343,0.773022317180484
326,0.758827787564565,0.832139135506589,0.759128080287127
327,0.756099222033451,0.722267495059727,0.755968670888035
328,0.724965623881894,0.723678965348046,0.766516837452468
329,0.76197334954998,0.70584482991243,0.73592968476077
330,0.749625462159195,0.744388235964017,0.746267622214846
331,0.751786688454476,0.74194853382149,0.717958838780534
332,0.741215492581829,0.756607674478086,0.658230401759358
333,0.74267011216178,0.728975537968321,0.691439636760685
334,0.736023776877124,0.764946154954234,0.702139076486404
335,0.762108782466243,0.729511642825404,0.678510542480448
336,0.729682025325655,0.695690079100038,0.754232852806252
337,0.72611291990543,0.745331703921261,0.769101249912714
338,0.781614713279448,0.73677094577973,0.712967129102999
339,0.726380145541512,0.661951905610684,0.711708083691556
340,0.651602326534363,0.778386733635391,0.695500001273706
341,0.674251099490106,0.711354586293213,0.748726695664243
342,0.716465960242171,0.649446574010495,0.702201003375109
343,0.697757752263747,0.677879432356551,0.69074685098328
344,0.667728520961084,0.741916209543119,0.708354570970224
345,0.69337246448041,0.795099601236296,0.681960465593553
346,0.771538239184895,0.757143365296781,0.716259949228826
347,0.664074932409278,0.733490915844751,0.723239195328489
348,0.785263348357646,0.690616862800356,0.703222756807191
349,0.674905645410331,0.732994266906095,0.749055841903576
350,0.826845100460476,0.685206791854247,0.759815468771713
351,0.684626493189919,0.759051579943556,0.722205140021801
352,0.713889511395639,0.693811357402787,0.62549952843701
353,0.754916837901842,0.73124377481923,0.778036196427682
354,0.812671482866706,0.754167207357156,0.702228733363755
355,0.747576939263091,0.708788134525005,0.692602173744784
356,0.739388788871351,0.711537531547905,0.708245179012519
357,0.789930404029376,0.757317959145074,0.647519186711655
358,0.738606280118375,0.759739748682568,0.704555400793496
359,0.772299836156647,0.78356655987312,0.677110696567051
360,0.75728318693981,0.558237226724716,0.681923384247689
361,0.756007341759091,0.842716377883171,0.757518113719345
362,0.762003032765215,0.653920270917853,0.81370477329229
363,0.693933859222371,0.647219398559458,0.710994896066593
364,0.564333669333084,0.671344722140277,0.712098436867749
365,0.681474437604804,0.925666890943277,0.657322813579235
366,0.790106648633604,0.731278376380845,0.738014684868118
367,0.773419017543378,0.586253888590027,0.667311353281589
368,0.516295854882908,0.670597965551612,0.80102588312026
369,0.799952402879646,0.660750142476869,0.713126442402699
370,0.673270272582393,0.928175145552476,0.743608106215346
371,0.730624241262548,0.767146540492157,0.723115544420202
372,0.783503422323746,0.706538195194125,0.693987340787013
373,0.740909261152626,0.722998592454995,0.716158866855703
374,0.749263606290893,0.710960139181309,0.686922632788358
375,0.716581864508452,0.697843161440572,0.69303882395397
376,0.752181858299306,0.79721504941673,0.713792666045895
377,0.76107683460044,0.778511687587166,0.804565548897375
378,0.755124815180194,0.740707924521412,0.735288747474165
379,0.753828861333307,0.767803355091522,0.773204775936312
380,0.790463756048321,0.735135963531237,0.761684189108252
381,0.749966889574857,0.762685693028233,0.732502124332011
382,0.75548935527558,0.742515946229457,0.774418546125804
383,0.758227677070658,0.737263570479416,0.721327696075555
384,0.730410726094116,0.668557361638942,0.790654727574749
385,0.766875175861426,0.67211336151596,0.737319972551625
386,0.752472027391857,0.455428924585914,0.716034003624873
387,0.703958005040549,0.672205799664111,0.719611310016867
388,0.639821728920099,0.651060242263703,0.75649548430909
389,0.74850860466576,0.970677639438775,0.677179323103253
390,0.717146018725524,0.646057828595261,0.748497460604867
391,0.755776658843986,0.771554104911911,0.734850562854161
392,0.734307199738249,0.723118338006598,0.746002125574306
393,0.686445919787199,0.77621420255313,0.744464890752895
394,0.694001130706717,0.743253400882542,0.750425792045112
395,0.665202588509078,0.75416615302096,0.72524345864048
396,0.791202256499252,0.761114398440036,0.717484657989781
397,0.778136599434401,0.737735006584224,0.708725316037683
398,0.742758971941301,0.736846953829214,0.713672498292946
399,0.719018679494158,0.756235304364569,0.709351182776188
400,0.73354631216356,0.748439000188055,0.78607358185205
401,0.725762371484105,0.743179608768275,0.734230309722708
402,0.739422628383175,0.733962917920135,0.749126969253421
403,0.770783754772278,0.737997056181391,0.654956573692794
404,0.765740420868799,0.743841648040177,0.79194271825138
405,0.760960405945759,0.71150221382357,0.691405005487886
406,0.744871427383495,0.709123123600948,0.805964816170362
407,0.749372275465534,0.719006996591484,0.741021500168738
408,0.729001821959545,0.754848410973872,0.726970369910441
409,0.704997229888036,0.77302940320135,0.745872941274378
410,0.770967718049348,0.704042470558525,0.738216398652628
411,0.742828975608794,0.737165597649853,0.708900278289169
412,0.65294788350947,0.733812515690446,0.763917780219055
413,0.708728768354618,0.702404455437502,0.770790436426233
414,0.68897493379189,0.687532339547251,0.741840827723175
415,0.718037631339844,0.781655914627626,0.7424392340012
416,0.762899590767711,0.782640716829589,0.728464593878551
417,0.689293564314905,0.720963728148893,0.717984611738461
418,0.694933741698323,0.588057294526082,0.745165406343877
419,0.752738477862597,0.747282158473526,0.709387501624915
420,0.744442745257395,0.781952001304455,0.669832392440906
421,0.759993324374681,0.757189742483279,0.714523382001096
422,0.711766312193023,0.735105633291494,0.748833946563203
423,0.724009809348307,0.724444952830535,0.706160421728036
424,0.745882846787823,0.749797437013969,0.727862424959036
425,0.727512885068357,0.744465067484919,0.743449234771465
426,0.757977607226685,0.714682283991359,0.701150571396094
427,0.741793591779131,0.730573233197946,0.75987200542752
428,0.747954902299579,0.730527129324646,0.734091217025611
429,0.737438486225749,0.740846497925947,0.717008588091481
430,0.77019759593852,0.754467031994383,0.735917394810776
431,0.73672097654289,0.772232389820815,0.714588884851345
432,0.744626322237055,0.733473943150558,0.748952266493152
433,0.758685910701756,0.697760155172007,0.729771833986367
434,0.74684429968877,0.707238063705019,0.76793233609077
435,0.748277761650473,0.728159341052515,0.684268576394506
436,0.745816447204146,0.661477831890074,0.717716739514821
437,0.764653096321559,0.717932311919887,0.73429914016892
438,0.745269565573635,0.740607412586131,0.75110490622596
439,0.669998587863909,0.718929724573988,0.749720492470859
440,0.710344683220481,0.702182232504855,0.727744936139488
441,0.784844569629006,0.690520314735631,0.735794473514334
442,0.713288003535145,0.751684019601836,0.740520632384187
443,0.749775608002591,0.695657416345914,0.713019349362148
444,0.740350899693265,0.728107752479894,0.749045885581755
445,0.712008246720238,0.708682240226867,0.734504155726578
446,0.722874242317155,0.738117992361467,0.705738724735546
447,0.750947798310449,0.733947651095606,0.712856129846872
448,0.679451649690524,0.742979864718286,0.652361948795897
449,0.760220618768327,0.667878091588465,0.669803945246117
450,0.671065598049356,0.728874657507566,0.71979905759665
451,0.815027130014806,0.72391200349888,0.719640202734369
452,0.719385051206653,0.755540086574999,0.754414530183368
453,0.754538211410551,0.723611405637108,0.652813666106314
454,0.748359219978118,0.722249190823529,0.794197245006191
455,0.733680829042057,0.787095051106299,0.648243972854097
456,0.752908433030811,0.688793695689878,0.767800415812325
457,0.737919894448382,0.646207368922086,0.676858844055655
458,0.755374490701226,0.750747788393386,0.746440720833955
459,0.739263934308166,0.702449676375582,0.739993100820273
460,0.717618253950804,0.701753263478682,0.815799353449028
461,0.716171272262994,0.709260812195419,0.73501156268512
462,0.70003946894511,0.660548257499525,0.714003672010006
463,0.679410030400135,0.698438077055343,0.681795402487886
464,0.728784625518428,0.779522122669011,0.745441336855841
465,0.704521146165092,0.657619760319565,0.774968146758537
466,0.767647141460188,0.697380898244463,0.69422701198814
467,0.776292851125509,0.688741935891773,0.701609270405285
468,0.698256219364969,0.73944092276692,0.686656829592611
469,0.716601513731727,0.718983502685074,0.658584079329295
470,0.755758626591604,0.755892965985944,0.621022559231912
471,0.809577670837638,0.756307691956855,0.675294242073428
472,0.661406942958859,0.714150840747805,0.748601999218623
473,0.681486340789122,0.765251672468577,0.702130434822129
474,0.707005572828893,0.708817777607574,0.853231896405716
475,0.741413202337168,0.760111689404756,0.662105368041396
476,0.748296677251216,0.747631362963484,0.74396044819066
477,0.700225556727481,0.711316370426699,0.717897179541516
478,0.766956332199102,0.784502250556887,0.756626733953186
479,0.69336287163294,0.750752891142972,0.78051565934718
480,0.656921741512886,0.600225585301157,0.716211221780785
481,0.845948922005926,0.698040250308863,0.741457941912141
482,0.751567299407482,0.810330665392361,0.712911468908965
483,0.791057698621378,0.725699426230706,0.775502830810962
484,0.759052244984832,0.663457405728634,0.761594230134938
485,0.694920116702254,0.759986586169694,0.772722935813156
486,0.746634534367545,0.694811807157232,0.749783984569444
487,0.74899037452917,0.734307140525229,0.734845266019257
488,0.713712644523231,0.69219093901303,0.729081331307965
489,0.739439697129883,0.715364211638162,0.766225001277121
490,0.675135865781289,0.780641343335223,0.754244831699082
491,0.744390394676214,0.727465813101611,0.731219137901427
492,0.71323462597045,0.681338069240092,0.756555845523732
493,0.755024961624971,0.751809503403521,0.76731101257477
494,0.758623247145193,0.766442311187065,0.664673739351919
495,0.760927244448373,0.758750959674298,0.672406236888324
496,0.762042376920358,0.760929680146476,0.726790391089952
497,0.733249791545134,0.761013295727788,0.684522843489194
498,0.713933906760959,0.719815666761683,0.773429386809159
499,0.702039332217407,0.726186960070233,0.772579798563547
500,0.780062486155037,0.750755129961811,0.654832333919276
501,0.755436868175417,0.728458121265275,0.674718653734432
502,0.734373430022848,0.74174057535935,0.772852263355209
503,0.737875619551823,0.807643969186131,0.757796762273516
504,0.762435025248415,0.657933889171968,0.759269186246318
505,0.722155485286597,0.685477228355646,0.682996063899704
506,0.735113475798973,0.756982358914379,0.705055887949819
507,0.739399781773324,0.661113033289111,0.717359700648177
508,0.767268529805508,0.743294563028419,0.78595944408791
509,0.747814958969435,0.726408163262275,0.733448599036378
510,0.814053199771417,0.64405717657003,0.777919342241827
511,0.648897444392643,0.71903118158965,0.760637429070069
512,0.656688332114593,0.827237388676854,0.750253532288659
513,0.711980472532948,0.794092489337978,0.726696991676911
514,0.714213186878554,0.670646615942829,0.746710017504762
515,0.700300703527835,0.803608836456192,0.728487587961747
516,0.666710009345775,0.684361101087574,0.737980284107296
517,0.80480581763694,0.78791365840052,0.740603878495443
518,0.680724593698561,0.736722031829053,0.721936468988806
519,0.733976874168121,0.71453438457418,0.677626198004984
520,0.702775037725487,0.749600726314583,0.725984564507526
521,0.788660294769013,0.771340908573657,0.699113219770381
522,0.754888331254564,0.744086853102599,0.719371466623099
523,0.783173378899967,0.740359716191536,0.74615946021766
524,0.721111556764244,0.751845051924674,0.720012873695721
525,0.729932935401769,0.702535240652627,0.755715823929519
526,0.742449993371373,0.759341072468482,0.736776011443726
527,0.732356172122852,0.728898798641212,0.750980715648325
528,0.7062983872107,0.753021140731324,0.65363636298788
529,0.722849058007475,0.641526879619407,0.820671460455231
530,0.790093044853474,0.624255338768403,0.77349360927893
531,0.728470347804341,0.763257192001053,0.744519547571757
532,0.753875985893912,0.722794734712961,0.743309650048619
533,0.727619365241317,0.712987293451746,0.744125312223856
534,0.752162884797218,0.834563565649414,0.735676298572795
535,0.716840671136021,0.689600832151338,0.718256268142533
536,0.724488490171182,0.755356630746673,0.718846325585422
